id_seccion,nombre,distrito,distrito_federal,circunscripcion,lat,lon,poblacion,padron_electoral,lista_nominal,tipo_zona,area,geometry_geojson
3933,Sección 3933 · Tlalpan,14,14,3,19.264891970006744,-99.2257190012199,1989,1691,1676,urbana,4.162101154344592e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2288317120596, 19.2682643164985], [-99.2275955139892, 19.2673477150002], [-99.2269370274186, 19.2689174265926], [-99.2239526219247, 19.2663611382324], [-99.22117264292982, 19.2664935991821], [-99.2211066574709, 19.2635711745441], [-99.2300147392225, 19.2621532849737], [-99.2280276048898, 19.2659504144618], [-99.2288317120596, 19.2682643164985]]]}"
3934,Sección 3934 · Tlalpan,14,14,3,19.267212018595814,-99.21896100833426,2014,1630,1619,urbana,4.588582885079118e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2200049288455, 19.2712325624921], [-99.2192265355272, 19.2701012381897], [-99.21585618149959, 19.2711482472957], [-99.217098550424, 19.2689815195783], [-99.21503856125578, 19.2692222601867], [-99.2152656291634, 19.263555007515], [-99.2211066574709, 19.2635711745441], [-99.22117264292982, 19.2664935991821], [-99.2239526219247, 19.2663611382324], [-99.2214669534995, 19.2680444615679], [-99.2219234548604, 19.2706289705723], [-99.2200049288455, 19.2712325624921]]]}"
3935,Sección 3935 · Tlalpan,19,5,4,19.266110495514557,-99.20594296891045,4628,3815,3775,urbana,3.672580411740955e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2116504886547, 19.2677678776166], [-99.2054397996415, 19.2652993504149], [-99.2044797755441, 19.2668163610762], [-99.2056419963651, 19.2697831017841], [-99.20356843047232, 19.2700166984738], [-99.1983021379059, 19.2669865443128], [-99.2028840875519, 19.2688806618152], [-99.2027374927316, 19.2671563341238], [-99.2005001736922, 19.2667496838445], [-99.2079920433245, 19.2624772546987], [-99.2137045543599, 19.2686817670123], [-99.2116504886547, 19.2677678776166]]]}"
3936,Sección 3936 · Tlalpan,19,5,4,19.26423987211926,-99.19878853001434,1824,1460,1442,urbana,5.649056352401401e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2028840875519, 19.2688806618152], [-99.1964467082821, 19.2665556615174], [-99.1936127638192, 19.2688229302241], [-99.19525998255772, 19.2647323182007], [-99.1930011936664, 19.263338238839], [-99.1961995642307, 19.261024244353], [-99.1972677221396, 19.2619246285462], [-99.2002712963971, 19.258900899005], [-99.2045893360021, 19.2638542754761], [-99.2005001736922, 19.2667496838445], [-99.2027374927316, 19.2671563341238], [-99.2028840875519, 19.2688806618152]]]}"
3937,Sección 3937 · Tlalpan,19,5,4,19.257926785193874,-99.19502253007785,2359,1470,1447,urbana,0.00021444472452795548,"{""type"": ""Polygon"", ""coordinates"": [[[-99.2079920433245, 19.2624772546987], [-99.2045893360021, 19.2638542754761], [-99.2002712963971, 19.258900899005], [-99.1972677221396, 19.2619246285462], [-99.1961995642307, 19.261024244353], [-99.1930011936664, 19.263338238839], [-99.19525998255772, 19.2647323182007], [-99.1932483265946, 19.2676739523216], [-99.1924716836919, 19.2659123335056], [-99.18524651761331, 19.2651048276917], [-99.1867708635977, 19.258180579314], [-99.18527592100631, 19.2589927859887], [-99.1843010229043, 19.257161362233], [-99.192313841819, 19.2550731705021], [-99.19419130613312, 19.2507033700785], [-99.1955743117081, 19.2515491771446], [-99.1947851496468, 19.2439675788915], [-99.1966016269364, 19.2431959037644], [-99.1960966292945, 19.2479520099832], [-99.2001857315129, 19.2493208309784], [-99.20466466512188, 19.2595323120469], [-99.2079920433245, 19.2624772546987]]]}"
3938,Sección 3938 · Tlalpan,16,5,4,19.26328046809877,-99.17951907511767,1969,2150,2131,urbana,9.929346509479945e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1751811680746, 19.2672706832561], [-99.1732191274854, 19.2636802509649], [-99.1738902524093, 19.2577847751992], [-99.17533742331901, 19.2575273707005], [-99.17525913547169, 19.259525759009], [-99.17825367708978, 19.2607263466615], [-99.1796495591342, 19.2578322518377], [-99.1840373025246, 19.2588164575235], [-99.1845346353096, 19.2576655538575], [-99.18524651761331, 19.2651048276917], [-99.183922789601, 19.2669845241898], [-99.18214576067761, 19.2667816968255], [-99.18243350875359, 19.2689162891478], [-99.1751811680746, 19.2672706832561]]]}"
3939,Sección 3939 · Tlalpan,16,5,1,19.26928183260128,-99.17925248397005,1443,1251,1235,urbana,6.188609616261092e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1812785393025, 19.2703567353708], [-99.17748934061912, 19.2696620823001], [-99.17693535409819, 19.26834214123], [-99.1814837770691, 19.2688329140788], [-99.1812785393025, 19.2703567353708]]]}"
3940,Sección 3940 · Tlalpan,16,5,1,19.26999629765475,-99.17641471284495,938,745,739,urbana,2.922226155699818e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1774523167502, 19.2707207865135], [-99.1761916682653, 19.2705045054746], [-99.1746374815591, 19.2702378509494], [-99.17641906690882, 19.2691031191887], [-99.1774523167502, 19.2707207865135]]]}"
3941,Sección 3941 · Tlalpan,16,5,1,19.268661341281213,-99.17570699399904,721,618,611,urbana,3.177138599234792e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1760770024454, 19.2698327501168], [-99.1744039357963, 19.2688699097369], [-99.1752638421934, 19.2672823571161], [-99.17693535409819, 19.26834214123], [-99.1760770024454, 19.2698327501168]]]}"
3942,Sección 3942 · Tlalpan,16,5,4,19.266836171783048,-99.16949801340468,1047,1049,1037,urbana,1.0208015052805237e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1706082282713, 19.2692472665737], [-99.17121010856, 19.2655973626025], [-99.1682018955617, 19.2644438015525], [-99.16771850508619, 19.2680440221407], [-99.1706082282713, 19.2692472665737]]]}"
3943,Sección 3943 · Tlalpan,16,5,4,19.269840922232543,-99.1678330800228,1744,1405,1385,urbana,1.533061835045914e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16784326434659, 19.272658475473], [-99.1654043151248, 19.2696004099637], [-99.1659111556518, 19.2672764164497], [-99.1706082282713, 19.2692472665737], [-99.16784326434659, 19.272658475473]]]}"
3944,Sección 3944 · Tlalpan,16,5,4,19.26625253191281,-99.16398003853631,3183,2616,2594,urbana,1.543937423980168e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1618784056257, 19.2697390941648], [-99.1634034780463, 19.2649135804212], [-99.16242014488569, 19.2643733181668], [-99.16597128250982, 19.2617793688981], [-99.1636845168374, 19.2704339748684], [-99.1618784056257, 19.2697390941648]]]}"
3945,Sección 3945 · Tlalpan,16,5,4,19.26674900874471,-99.16095352087287,3122,2449,2421,urbana,1.5416798400912413e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16242014488569, 19.2643733181668], [-99.1570868647727, 19.2661427947956], [-99.1608252002165, 19.2669664324218], [-99.161256545233, 19.2716593711507], [-99.1634034780463, 19.2649135804212], [-99.16242014488569, 19.2643733181668]]]}"
3946,Sección 3946 · Tlalpan,16,5,4,19.270685050373555,-99.15977557530492,2566,2371,2354,urbana,1.5978880233505197e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.161256545233, 19.2716593711507], [-99.15944701530461, 19.2754855485422], [-99.15836530972749, 19.2750415705995], [-99.1598682830861, 19.2700113678808], [-99.15800024126479, 19.269556267145], [-99.1590091701752, 19.2665429778763], [-99.1608252002165, 19.2669664324218], [-99.161256545233, 19.2716593711507]]]}"
3947,Sección 3947 · Tlalpan,16,5,4,19.271934607574657,-99.15766377048847,2545,2263,2239,urbana,1.4089243692308219e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15853696649319, 19.2743334350483], [-99.1565125786587, 19.2743621001896], [-99.15588018438321, 19.2699871930321], [-99.1598682830861, 19.2700113678808], [-99.15853696649319, 19.2743334350483]]]}"
3948,Sección 3948 · Tlalpan,16,5,4,19.27175850425871,-99.15421393540525,3228,3143,3107,urbana,1.8748069776812713e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15663726856688, 19.2739038271773], [-99.15482381843708, 19.2734555626944], [-99.1540011401155, 19.275495271914], [-99.1525347706687, 19.2745467704653], [-99.1529617101949, 19.2683324569847], [-99.1561545731225, 19.2691360607073], [-99.15521851464301, 19.2721358982296], [-99.1570016126005, 19.2726153816145], [-99.15663726856688, 19.2739038271773]]]}"
3949,Sección 3949 · Tlalpan,16,5,6,19.27759317812547,-99.14796934188908,5749,4115,4064,urbana,8.075769429456589e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14123004899851, 19.2812422884996], [-99.1482859338415, 19.2833273339884], [-99.1504432849325, 19.2786296414119], [-99.1533171177018, 19.2785097510613], [-99.15337366457129, 19.2723713779715], [-99.14992584540092, 19.2714662403763], [-99.14902208350928, 19.2739989567285], [-99.1461880657284, 19.2739216470857], [-99.145044997108, 19.2764820742197], [-99.1426105573595, 19.2772107369073], [-99.1440730530181, 19.2790251838055], [-99.1416492373534, 19.2790878914881], [-99.14123004899851, 19.2812422884996]]]}"
3950,Sección 3950 · Tlalpan,16,5,6,19.276261607369378,-99.14312979838135,1447,1043,1031,urbana,1.0946324311334594e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14542901679631, 19.274797809535], [-99.1420749516217, 19.2739564235604], [-99.1411579864873, 19.2812203103442], [-99.1416492373534, 19.2790878914881], [-99.1440730530181, 19.2790251838055], [-99.1425308410005, 19.2773434624511], [-99.145044997108, 19.2764820742197], [-99.14542901679631, 19.274797809535]]]}"
3951,Sección 3951 · Tlalpan,16,5,4,19.27060282631353,-99.14809504743567,5630,4576,4525,urbana,5.0971893473757664e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1572559740217, 19.2655364836479], [-99.1503240337399, 19.2669147656822], [-99.1493377397135, 19.2652416903451], [-99.14712808038512, 19.2707124036516], [-99.1433577439686, 19.2695148269617], [-99.1420749516217, 19.2739564235604], [-99.14902208350881, 19.2739989562216], [-99.1498460587251, 19.2715117898265], [-99.15200185742479, 19.272057970195], [-99.15237118799338, 19.2673570329867], [-99.1572559740217, 19.2655364836479]]]}"
3952,Sección 3952 · Tlalpan,16,5,4,19.267935544764107,-99.15596455984706,3520,2944,2914,urbana,1.7265584260510925e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1589077766476, 19.2666050030332], [-99.15375517844741, 19.2663754238949], [-99.15215152940299, 19.2679871289275], [-99.1576714273796, 19.2704592926287], [-99.1589077766476, 19.2666050030332]]]}"
3953,Sección 3953 · Tlalpan,16,5,4,19.26290372244981,-99.16975655127169,2401,2073,2051,urbana,2.4901838031995633e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.17121010856, 19.2655973626025], [-99.1728461532534, 19.2631632496941], [-99.17182902229058, 19.2584584568733], [-99.169574330443, 19.2626613143899], [-99.16760049667438, 19.2615575518134], [-99.1655887185857, 19.2645799454185], [-99.17121010856, 19.2655973626025]]]}"
3954,Sección 3954 · Tlalpan,16,5,4,19.258159072848965,-99.17202069106764,2023,1739,1716,urbana,2.3170689493185613e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1723374802497, 19.2639488936421], [-99.17384092555419, 19.2628638649141], [-99.17496545292532, 19.2550723392361], [-99.17326608624, 19.2563279900022], [-99.1693083726054, 19.2549145211752], [-99.168083388463, 19.2574953773413], [-99.17178989861029, 19.2581519419535], [-99.1723374802497, 19.2639488936421]]]}"
3955,Sección 3955 · Tlalpan,16,5,4,19.259353368903486,-99.16688820964266,4258,3326,3285,urbana,3.226705889655544e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16597128250982, 19.2617793688981], [-99.1614058050016, 19.2573273612554], [-99.1634588119907, 19.2563893030215], [-99.17178989861029, 19.2581519419535], [-99.169574330443, 19.2626613143899], [-99.16597128250982, 19.2617793688981]]]}"
3956,Sección 3956 · Tlalpan,16,5,4,19.264223605341993,-99.15020482915452,2125,1096,1081,urbana,4.5854216085655315e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15917900763078, 19.2650630601646], [-99.1523553966683, 19.2615232250198], [-99.1465803180323, 19.2632920767946], [-99.1436640841821, 19.261354378391], [-99.1428982867268, 19.2627158297045], [-99.1454920996037, 19.2638898726966], [-99.1433592502684, 19.2664683125619], [-99.14931245123978, 19.2648265623879], [-99.1503240337401, 19.2669147659356], [-99.15917900763078, 19.2650630601646]]]}"
3957,Sección 3957 · Tlalpan,16,5,4,19.267723095848662,-99.14619156982018,2433,1810,1797,urbana,2.36132039510078e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14712808038558, 19.2707124041585], [-99.1429066657573, 19.269386797548], [-99.1433592502684, 19.2664683125619], [-99.14956291521628, 19.2648926985797], [-99.14712808038558, 19.2707124041585]]]}"
3958,Sección 3958 · Tlalpan,16,5,4,19.24086112536743,-99.1530119413692,5190,4469,4424,urbana,7.887259248259871e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15450550631701, 19.2478235225241], [-99.15523756523558, 19.2485097422649], [-99.15462422697648, 19.2461041438914], [-99.1583512767957, 19.2373356163432], [-99.1572491410116, 19.2350661723779], [-99.14701698993748, 19.23931319947], [-99.1500467255286, 19.2449750291625], [-99.15450550631701, 19.2478235225241]]]}"
3959,Sección 3959 · Tlalpan,16,5,4,19.24554602176681,-99.15857065716412,4452,3522,3480,urbana,7.300850716885427e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1613256268556, 19.2533242392362], [-99.15584363611408, 19.2519211386459], [-99.15562766048119, 19.2474981249957], [-99.1544358431126, 19.2471102279248], [-99.1583370832718, 19.2360183232867], [-99.16138212427138, 19.2406423959832], [-99.1607297761127, 19.2435388976625], [-99.1630331731069, 19.2438870655974], [-99.1596076464914, 19.2444666077567], [-99.163702489191, 19.2479943587135], [-99.15955621859459, 19.2476421664864], [-99.15853586280069, 19.2505998777499], [-99.16182867319002, 19.251704671911], [-99.1613256268556, 19.2533242392362]]]}"
3960,Sección 3960 · Tlalpan,16,5,4,19.245447879439205,-99.16593939570876,2794,2427,2407,urbana,6.182708723039423e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1636850328927, 19.2482518832508], [-99.1664036326782, 19.249960347138], [-99.1685720223846, 19.2491587743419], [-99.1695824272988, 19.2510580631492], [-99.1714651132599, 19.2490177951096], [-99.1700692616208, 19.2472571661431], [-99.1706734793641, 19.2448723616166], [-99.1676265850669, 19.2421759376987], [-99.16138212427138, 19.2406423959832], [-99.1607297761127, 19.2435388976625], [-99.1628071023411, 19.2447304531118], [-99.1596022868107, 19.24455978151], [-99.1636850328927, 19.2482518832508]]]}"
3961,Sección 3961 · Tlalpan,16,5,4,19.25070687251085,-99.16471617697873,3932,3595,3558,urbana,4.342112214605274e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.16980235300119, 19.2550246230483], [-99.1710474817159, 19.2517537709178], [-99.1696025539658, 19.2496520847921], [-99.15955621859459, 19.2476421664864], [-99.15853586280069, 19.2505998777499], [-99.16182867319002, 19.251704671911], [-99.1613256268556, 19.2533242392362], [-99.1668160259749, 19.2516428736521], [-99.16980235300119, 19.2550246230483]]]}"
3962,Sección 3962 · Tlalpan,16,5,4,19.254728613838104,-99.16334923696265,4932,4236,4187,urbana,4.891732035352216e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1588653076276, 19.2556658475385], [-99.15584363611408, 19.2519211386459], [-99.1615522633274, 19.2533596443086], [-99.1668160259749, 19.2516428736521], [-99.1691520945338, 19.2535014936925], [-99.168083388463, 19.2574953773413], [-99.1634588119907, 19.2563893030215], [-99.1614058050016, 19.2573273612554], [-99.1621687531492, 19.2583360361368], [-99.1588653076276, 19.2556658475385]]]}"
3963,Sección 3963 · Tlalpan,16,5,4,19.253996648095708,-99.17221018728216,2041,1855,1831,urbana,1.434846123125298e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.17472172321371, 19.2529996697108], [-99.1711342740015, 19.251591638451], [-99.16980235300119, 19.2550246230483], [-99.17326608624, 19.2563279900022], [-99.17472172321371, 19.2529996697108]]]}"
3964,Sección 3964 · Tlalpan,16,5,4,19.255524824130173,-99.17607194290214,1102,1012,995,urbana,1.3268791334149359e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1746571166875, 19.257400436096], [-99.17849480012, 19.2561846983401], [-99.17472172321371, 19.2529996697108], [-99.1736374158707, 19.2555319432543], [-99.17496545292532, 19.2550723392361], [-99.1746571166875, 19.257400436096]]]}"
3965,Sección 3965 · Tlalpan,16,5,4,19.256963775105348,-99.17847965627266,1483,1396,1374,urbana,2.721506786129161e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.17533742331901, 19.2575273707005], [-99.17525913547169, 19.259525759009], [-99.17825367708978, 19.2607263466615], [-99.1793864932289, 19.2579688617866], [-99.18221491015709, 19.2575393356524], [-99.1802910939863, 19.2536804639141], [-99.1768272863472, 19.2524195313216], [-99.17849480012, 19.2561846983401], [-99.17533742331901, 19.2575273707005]]]}"
3966,Sección 3966 · Tlalpan,19,5,4,19.25505966161661,-99.18249987304915,1662,1373,1358,urbana,1.0908155990780117e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1812216702345, 19.256141453323], [-99.1803335153249, 19.2536135421215], [-99.18397751897362, 19.253592464366], [-99.18428946478319, 19.2565179719], [-99.1812216702345, 19.256141453323]]]}"
3967,Sección 3967 · Tlalpan,19,5,4,19.258084763304385,-99.18451991773229,1325,1158,1147,urbana,9.467978353930489e-06,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1821914668484, 19.2579787146603], [-99.1840373025246, 19.2588164575235], [-99.1845346353096, 19.2576655538575], [-99.1852757489855, 19.2612524132668], [-99.1867708635977, 19.258180579314], [-99.18527592100631, 19.2589927859887], [-99.1843010229043, 19.257161362233], [-99.1862921232457, 19.2558312862945], [-99.1813843451307, 19.2565907481339], [-99.1821914668484, 19.2579787146603]]]}"
3968,Sección 3968 · Tlalpan,19,5,4,19.247435946603108,-99.18807421327242,2426,1469,1452,urbana,0.00020565139040130544,"{""type"": ""Polygon"", ""coordinates"": [[[-99.18647012434191, 19.2558337558539], [-99.192313841819, 19.2550731705021], [-99.19419130613312, 19.2507033700785], [-99.1956406746694, 19.2514083713824], [-99.1947851496468, 19.2439675788915], [-99.19659824729982, 19.2428972051517], [-99.1939167787963, 19.2409699887349], [-99.1929556145139, 19.2363125147654], [-99.1821813910402, 19.244043745037], [-99.1802784618755, 19.2432557907072], [-99.1784591422622, 19.2469537417778], [-99.1782343058675, 19.248047474914], [-99.1834169938609, 19.2495230008106], [-99.1792569225645, 19.2522517338532], [-99.17951206003872, 19.2536383045627], [-99.18397751897362, 19.253592464366], [-99.1840752392255, 19.2551802965], [-99.18647012434191, 19.2558337558539]]]}"
3969,Sección 3969 · Tlalpan,16,5,4,19.249623753289104,-99.1775670540684,2562,2439,2412,urbana,4.472052603845308e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.17353185113339, 19.2525326697373], [-99.17528071988302, 19.2482878456189], [-99.1734719937551, 19.247223374483], [-99.17530239927999, 19.2471042478616], [-99.1760145347305, 19.2446805393457], [-99.1777737481042, 19.2444384221187], [-99.1782496029107, 19.2461656610417], [-99.1768823237213, 19.2462683398041], [-99.1781821159912, 19.2480181696968], [-99.1834169938609, 19.2495230008106], [-99.1792569225645, 19.2522517338532], [-99.17951206003872, 19.2536383045627], [-99.17353185113339, 19.2525326697373]]]}"
3970,Sección 3970 · Tlalpan,16,5,4,19.248889680246588,-99.17244097679618,2473,2127,2110,urbana,2.356795808401409e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1707363608265, 19.2457097328479], [-99.17338587280798, 19.2454782115818], [-99.1736338411195, 19.2476558302425], [-99.17528071988302, 19.2482878456189], [-99.17353185113339, 19.2525326697373], [-99.1695824272988, 19.2510580631492], [-99.1714651132599, 19.2490177951096], [-99.1707363608265, 19.2457097328479]]]}"
3971,Sección 3971 · Tlalpan,16,5,4,19.240753147857596,-99.17420801564296,4419,2444,2425,urbana,0.00011872953924076027,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1674620000515, 19.2420659674606], [-99.1640519729088, 19.2355544920011], [-99.1736858389251, 19.2393154154826], [-99.174454099108, 19.2353516307744], [-99.17862856673739, 19.2349763170316], [-99.17834966732758, 19.2378069050557], [-99.1826166914591, 19.2399543463718], [-99.1784591422622, 19.2469537417778], [-99.1768823237213, 19.2462683398041], [-99.1782496029107, 19.2461656610417], [-99.1777737481042, 19.2444384221187], [-99.1760145347305, 19.2446805393457], [-99.17530239927999, 19.2471042478616], [-99.1707363608265, 19.2457097328479], [-99.1674620000515, 19.2420659674606]]]}"
3972,Sección 3972 · Tlalpan,19,5,3,19.23392544696709,-99.1850872840106,3577,3151,3117,urbana,0.00014960832769564888,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1895256024371, 19.2336154681495], [-99.19035907852322, 19.2273136500512], [-99.18723987475882, 19.2239810016055], [-99.1821156287146, 19.22685686716], [-99.18341916919161, 19.2279203023746], [-99.18022260639138, 19.2328651195003], [-99.1782879836639, 19.2318259079482], [-99.1781699559451, 19.2375453519055], [-99.1826166914591, 19.2399543463718], [-99.1805565039585, 19.2431090377273], [-99.1821813910402, 19.244043745037], [-99.1906546916856, 19.2389571733189], [-99.1910038798344, 19.2343733196279], [-99.18851690905018, 19.2347973189257], [-99.1895256024371, 19.2336154681495]]]}"
3973,Sección 3973 · Tlalpan,19,5,3,19.22764459565114,-99.17206734688875,5418,4408,4354,urbana,0.00025413767276787026,"{""type"": ""Polygon"", ""coordinates"": [[[-99.18125729764071, 19.2302467126008], [-99.18022260639138, 19.2328651195003], [-99.1783770256968, 19.2316006381318], [-99.17862856673739, 19.2349763170316], [-99.174454099108, 19.2353516307744], [-99.1736858389251, 19.2393154154826], [-99.17213971765949, 19.2392719830311], [-99.1679294429082, 19.2361668580719], [-99.16551466021882, 19.2253216276164], [-99.1596110612956, 19.2193330588884], [-99.1639383213053, 19.2181943611717], [-99.17165280202082, 19.2214514200829], [-99.1714650992919, 19.2203209552098], [-99.1775460655463, 19.2206274129837], [-99.1794804690166, 19.2227666798837], [-99.1791094042159, 19.2251068568367], [-99.18341916919161, 19.2279203023746], [-99.18125729764071, 19.2302467126008]]]}"
3974,Sección 3974 · Tlalpan,19,5,3,19.237951138898676,-99.16285026438688,1409,2256,2230,urbana,4.30306283019268e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1572491410116, 19.2350661723779], [-99.1612407566449, 19.2337732106023], [-99.16478145533398, 19.2352446078894], [-99.1638843229911, 19.2361138314301], [-99.1669258362648, 19.2390487595782], [-99.1674620000515, 19.2420659674606], [-99.16104164116031, 19.2405026138127], [-99.1572491410116, 19.2350661723779]]]}"
3975,Sección 3975 · Tlalpan,19,5,3,19.22883469860641,-99.16034098334241,4180,3764,3718,urbana,0.00013939452319315868,"{""type"": ""Polygon"", ""coordinates"": [[[-99.15438752192591, 19.2298357468513], [-99.1532800180222, 19.2257721576244], [-99.15431645526212, 19.2228466306055], [-99.1591215227429, 19.2226768794039], [-99.1602940109273, 19.2200993071086], [-99.16551466021882, 19.2253216276164], [-99.1679294429082, 19.2361668580719], [-99.1612407566449, 19.2337732106023], [-99.15749701322399, 19.2352342369808], [-99.15438752192591, 19.2298357468513]]]}"
3976,Sección 3976 · Tlalpan,19,5,3,19.221769969346003,-99.14973142914168,2273,2423,2396,urbana,0.0002156439242998804,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1445743504051, 19.2345808158463], [-99.1470018604496, 19.2338909067521], [-99.1456297512319, 19.2307182208582], [-99.1498377098935, 19.2317417823649], [-99.1551259532416, 19.2193682383741], [-99.1378588888076, 19.2140808537719], [-99.1366224875189, 19.2094440063109], [-99.14388972662171, 19.2094962834874], [-99.1445867780101, 19.2073678958705], [-99.14793082035318, 19.213037888975], [-99.1524497404797, 19.2137145861184], [-99.1549992149949, 19.2116232020525], [-99.1577414610498, 19.2176198675496], [-99.1618855829186, 19.2183172708219], [-99.1596110612956, 19.2193330588884], [-99.1591215227424, 19.2226768788969], [-99.1543164552618, 19.222846630352], [-99.1532800180217, 19.2257721571175], [-99.1546520578117, 19.2318141576884], [-99.1572491410114, 19.2350661721244], [-99.14701698993701, 19.2393131989631], [-99.1445743504051, 19.2345808158463]]]}"
3977,Sección 3977 · Tlalpan,19,5,3,19.20426508382937,-99.13465993126637,2836,2401,2378,urbana,4.333309387165007e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1328544517301, 19.2099697818257], [-99.1302997348247, 19.2031644284904], [-99.1367430253629, 19.1999974605157], [-99.13653807753079, 19.2031977253905], [-99.1377263152197, 19.2011044891412], [-99.1383970440959, 19.2027179073744], [-99.1403091550414, 19.2025527761163], [-99.1328544517301, 19.2099697818257]]]}"
3978,Sección 3978 · Tlalpan,19,5,3,19.206247706335294,-99.13883124435388,1742,2427,2405,urbana,3.384147928053301e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1341906293065, 19.2094374261236], [-99.1404314167289, 19.2087146956102], [-99.1425884514023, 19.2041775778081], [-99.1420451614795, 19.2017117697572], [-99.1368731065792, 19.2051015956127], [-99.1341906293065, 19.2094374261236]]]}"
3979,Sección 3979 · Tlalpan,19,5,3,19.20539143637482,-99.14313038861691,3770,1717,1699,urbana,3.105357572556545e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.1414994072727, 19.2016424352417], [-99.1438719453063, 19.2003866505097], [-99.14365439665382, 19.2019486373423], [-99.1469503903039, 19.2030522035248], [-99.14440482810728, 19.20518741159], [-99.1438897266221, 19.2094962839943], [-99.1393780110169, 19.209567560139], [-99.1425884514023, 19.2041775778081], [-99.1414994072727, 19.2016424352417]]]}"
3980,Sección 3980 · Tlalpan,19,5,3,19.20544418255229,-99.14809790716504,2854,2637,2607,urbana,4.804027757763536e-05,"{""type"": ""Polygon"", ""coordinates"": [[[-99.14382491335262, 19.2007243411103], [-99.1532948030535, 19.2015651002417], [-99.1517256248646, 19.2043626107444], [-99.14919968161271, 19.2034924399068], [-99.1505369637331, 19.2073967009165], [-99.1480680564416, 19.2126034554844], [-99.1445867780103, 19.2073678961239], [-99.1444958058727, 19.2050017888542], [-99.1469503903039, 19.2030522035248], [-99.14365439665382, 19.2019486373423], [-99.14382491335262, 19.2007243411103]]]}"
